document_id,split,entity_internal_id,identifier,texto_entidade,tipo_entidade,novel_entity,offset,length,passage_offset,len_texto_ent,texto_entidade_norm
15122708,train,23,57190,SEPN1,GeneOrGeneProduct,,1127,5,110,5,sepn1
15122708,train,24,c|DEL|-19_+73|92,del 92 nucleotide -19/+73,SequenceVariant,,1143,25,110,25,del 92 nucleotide -19/+73
15122708,train,25,9606,patients,OrganismTaxon,,1186,8,110,8,patients
15122708,train,26,C563319,DRM,DiseaseOrPhenotypicFeature,,1238,3,110,3,drm
15122708,train,27,D009135,SEPN-RM,DiseaseOrPhenotypicFeature,,1246,7,110,7,sepn-rm
15122708,train,28,C563319,DRM,DiseaseOrPhenotypicFeature,,1319,3,110,3,drm
15122708,train,29,D009135,SEPN-RM,DiseaseOrPhenotypicFeature,,1348,7,110,7,sepn-rm
15122708,train,30,C563319,DRM,DiseaseOrPhenotypicFeature,,1416,3,110,3,drm
15122708,train,31,D009135,SEPN-RM,DiseaseOrPhenotypicFeature,,1458,7,110,7,sepn-rm
15122708,train,32,D009135,myopathies,DiseaseOrPhenotypicFeature,,1551,10,110,10,myopathies
15177686,train,0,7290,HIRA,GeneOrGeneProduct,,34,4,0,4,hira
15177686,train,1,7290,Tuple1,GeneOrGeneProduct,,39,6,0,6,tuple1
15177686,train,2,D004062,DiGeorge and Velocardiofacial syndromes,DiseaseOrPhenotypicFeature,,59,39,0,39,digeorge and velocardiofacial syndromes
15177686,train,3,D004062,DiGeorge and Velocardiofacial syndromes,DiseaseOrPhenotypicFeature,,100,39,100,39,digeorge and velocardiofacial syndromes
15177686,train,4,D004062,DGS,DiseaseOrPhenotypicFeature,,141,3,100,3,dgs
15177686,train,5,D004062,VCFS,DiseaseOrPhenotypicFeature,,145,4,100,4,vcfs
15177686,train,6,"D018376,D019465","cardiovascular, craniofacial, and thymic malformations",DiseaseOrPhenotypicFeature,,204,54,100,54,"cardiovascular, craniofacial, and thymic malformations"
15177686,train,7,D004062,DGS,DiseaseOrPhenotypicFeature,,608,3,100,3,dgs
15177686,train,8,D004062,VCFS,DiseaseOrPhenotypicFeature,,612,4,100,4,vcfs
15177686,train,9,7290,HIRA,GeneOrGeneProduct,,675,4,100,4,hira
15177686,train,10,7290,Tuple1,GeneOrGeneProduct,,680,6,100,6,tuple1
15177686,train,11,D004062,DGS,DiseaseOrPhenotypicFeature,,724,3,100,3,dgs
15177686,train,12,D004062,VCFS,DiseaseOrPhenotypicFeature,,728,4,100,4,vcfs
15177686,train,13,7290,HIRA,GeneOrGeneProduct,,845,4,100,4,hira
15177686,train,14,7290,Tuple1,GeneOrGeneProduct,,850,6,100,6,tuple1
15177686,train,15,D004062,DGS,DiseaseOrPhenotypicFeature,,1214,3,100,3,dgs
15177686,train,16,D004062,VCFS,DiseaseOrPhenotypicFeature,,1218,4,100,4,vcfs
15188772,train,0,D018487,left ventricular systolic and diastolic dysfunction,DiseaseOrPhenotypicFeature,,18,51,0,51,left ventricular systolic and diastolic dysfunction
15188772,train,1,D004837,epinephrine,ChemicalEntity,,99,11,0,11,epinephrine
15188772,train,2,D002395,Catecholamine,ChemicalEntity,,121,13,121,13,catecholamine
15188772,train,3,D009202,cardiomyopathy,DiseaseOrPhenotypicFeature,,143,14,121,14,cardiomyopathy
15188772,train,4,D002395,catecholamines,ChemicalEntity,,194,14,121,14,catecholamines
15188772,train,5,D009202,myocardial dysfunction,DiseaseOrPhenotypicFeature,,291,22,121,22,myocardial dysfunction
15188772,train,6,9606,woman,OrganismTaxon,,371,5,121,5,woman
15188772,train,7,D004837,epinephrine,ChemicalEntity,,436,11,121,11,epinephrine
15188772,train,8,D017682,myocardial stunning,DiseaseOrPhenotypicFeature,,458,19,121,19,myocardial stunning
15188772,train,9,D018487,left ventricular systolic and diastolic dysfunction,DiseaseOrPhenotypicFeature,,563,51,121,51,left ventricular systolic and diastolic dysfunction
15188772,train,10,D009202,myocardial necrosis,DiseaseOrPhenotypicFeature,,666,19,121,19,myocardial necrosis
15266215,train,0,5743,cyclooxygenase-2,GeneOrGeneProduct,,15,16,0,16,cyclooxygenase-2
15266215,train,1,C406224,valdecoxib,ChemicalEntity,,51,10,0,10,valdecoxib
15266215,train,2,D000894,nonsteroidal antiinflammatory agents,ChemicalEntity,,69,36,0,36,nonsteroidal antiinflammatory agents
15266215,train,3,D013927,thrombotic,DiseaseOrPhenotypicFeature,,136,10,0,10,thrombotic
15266215,train,4,9606,patients,OrganismTaxon,,157,8,0,8,patients
15266215,train,5,D001168,arthritis,DiseaseOrPhenotypicFeature,,171,9,0,9,arthritis
15266215,train,6,D013927,thrombotic,DiseaseOrPhenotypicFeature,,239,10,182,10,thrombotic
15266215,train,7,5743,cyclooxygenase (COX)-2,GeneOrGeneProduct,,276,22,182,22,cyclooxygenase (cox)-2
15266215,train,8,D000894,nonsteroidal antiinflammatory drugs,ChemicalEntity,,337,35,182,35,nonsteroidal antiinflammatory drugs
15266215,train,9,D000894,NSAIDs,ChemicalEntity,,374,6,182,6,nsaids
15266215,train,10,C406224,valdecoxib,ChemicalEntity,,426,10,182,10,valdecoxib
15266215,train,11,5743,COX-2,GeneOrGeneProduct,,444,5,182,5,cox-2
15266215,train,12,9606,patients,OrganismTaxon,,491,8,182,8,patients
15266215,train,13,D010003,osteoarthritis,DiseaseOrPhenotypicFeature,,505,14,182,14,osteoarthritis
15266215,train,14,D001172,rheumatoid arthritis,DiseaseOrPhenotypicFeature,,524,20,182,20,rheumatoid arthritis
15266215,train,15,D013927,thrombotic,DiseaseOrPhenotypicFeature,,632,10,182,10,thrombotic
15266215,train,16,D013927,thrombotic,DiseaseOrPhenotypicFeature,,713,10,182,10,thrombotic
15266215,train,17,C406224,valdecoxib,ChemicalEntity,,760,10,182,10,valdecoxib
15266215,train,18,D000894,NSAID,ChemicalEntity,,802,5,182,5,nsaid
15266215,train,19,D004008,diclofenac,ChemicalEntity,,809,10,182,10,diclofenac
15266215,train,20,D007052,ibuprofen,ChemicalEntity,,831,9,182,9,ibuprofen
15266215,train,21,D009288,naproxen,ChemicalEntity,,856,8,182,8,naproxen
15266215,train,22,D010003,osteoarthritis,DiseaseOrPhenotypicFeature,,913,14,182,14,osteoarthritis
15266215,train,23,D001172,rheumatoid arthritis,DiseaseOrPhenotypicFeature,,932,20,182,20,rheumatoid arthritis
15266215,train,24,9606,patients,OrganismTaxon,,1047,8,182,8,patients
15266215,train,25,D001241,aspirin,ChemicalEntity,,1113,7,182,7,aspirin
15266215,train,26,D001241,aspirin,ChemicalEntity,,1148,7,182,7,aspirin
15266215,train,27,D013927,thrombotic,DiseaseOrPhenotypicFeature,,1210,10,182,10,thrombotic
15266215,train,28,C406224,valdecoxib,ChemicalEntity,,1245,10,182,10,valdecoxib
15266215,train,29,D000894,NSAIDs,ChemicalEntity,,1257,6,182,6,nsaids
15266215,train,30,D013927,thrombotic,DiseaseOrPhenotypicFeature,,1298,10,182,10,thrombotic
15266215,train,31,C406224,valdecoxib,ChemicalEntity,,1342,10,182,10,valdecoxib
15266215,train,32,D013927,Thrombotic,DiseaseOrPhenotypicFeature,,1359,10,182,10,thrombotic
15266215,train,33,D001241,aspirin,ChemicalEntity,,1412,7,182,7,aspirin
15266215,train,34,D001241,aspirin,ChemicalEntity,,1443,7,182,7,aspirin
15266215,train,35,C406224,valdecoxib,ChemicalEntity,,1474,10,182,10,valdecoxib
15266215,train,36,D000894,NSAIDs,ChemicalEntity,,1501,6,182,6,nsaids
15266215,train,37,D001241,aspirin,ChemicalEntity,,1557,7,182,7,aspirin
15266215,train,38,C406224,valdecoxib,ChemicalEntity,,1616,10,182,10,valdecoxib
15266215,train,39,C406224,valdecoxib,ChemicalEntity,,1751,10,182,10,valdecoxib
15266215,train,40,D013927,thrombotic,DiseaseOrPhenotypicFeature,,1818,10,182,10,thrombotic
15266215,train,41,D000894,NSAIDs,ChemicalEntity,,1861,6,182,6,nsaids
15266215,train,42,D010003,osteoarthritis,DiseaseOrPhenotypicFeature,,1882,14,182,14,osteoarthritis
15266215,train,43,D001172,rheumatoid arthritis,DiseaseOrPhenotypicFeature,,1901,20,182,20,rheumatoid arthritis
15266215,train,44,9606,patients,OrganismTaxon,,1922,8,182,8,patients
16005363,train,0,7466,WFS1,GeneOrGeneProduct,,26,4,0,4,wfs1
16005363,train,1,p|INS|344_345|AFF,AFF344-345ins,SequenceVariant,,41,13,0,13,aff344-345ins
16005363,train,2,9606,patients,OrganismTaxon,,68,8,0,8,patients
16005363,train,3,D014929,Wolfram syndrome,DiseaseOrPhenotypicFeature,,82,16,0,16,wolfram syndrome
16005363,train,4,D014929,Wolfram syndrome,DiseaseOrPhenotypicFeature,,100,16,100,16,wolfram syndrome
16005363,train,5,D014929,WFS,DiseaseOrPhenotypicFeature,,118,3,100,3,wfs
16005363,train,6,D030342,autosomal recessive disorder,DiseaseOrPhenotypicFeature,,129,28,100,28,autosomal recessive disorder
16005363,train,7,D003920,diabetes mellitus,DiseaseOrPhenotypicFeature,,187,17,100,17,diabetes mellitus
16005363,train,8,D009896,optic atrophy,DiseaseOrPhenotypicFeature,,218,13,100,13,optic atrophy
16005363,train,9,D006319,sensorineural deafness,DiseaseOrPhenotypicFeature,,233,22,100,22,sensorineural deafness
16005363,train,10,D003919,diabetes insipidus,DiseaseOrPhenotypicFeature,,260,18,100,18,diabetes insipidus
16005363,train,11,D007674,renal tract abnormalities,DiseaseOrPhenotypicFeature,,315,25,100,25,renal tract abnormalities
16005363,train,12,D001523,psychiatric syndromes,DiseaseOrPhenotypicFeature,,367,21,100,21,psychiatric syndromes
16005363,train,13,7466,WFS1,GeneOrGeneProduct,,390,4,100,4,wfs1
16005363,train,14,D014929,WFS,DiseaseOrPhenotypicFeature,,471,3,100,3,wfs
16005363,train,15,7466,WFS1,GeneOrGeneProduct,,559,4,100,4,wfs1
16005363,train,16,9606,patients,OrganismTaxon,,578,8,100,8,patients
16005363,train,17,c|INS||9,nine nucleotide insertion,SequenceVariant,,622,25,100,25,nine nucleotide insertion
16005363,train,18,p|INS|344_345|AFF,AFF344-345ins,SequenceVariant,,649,13,100,13,aff344-345ins
16005363,train,19,9606,patients,OrganismTaxon,,691,8,100,8,patients
16005363,train,20,D007018,hypopituitarism,DiseaseOrPhenotypicFeature,,716,15,100,15,hypopituitarism
16005363,train,21,D014929,WFS,DiseaseOrPhenotypicFeature,,764,3,100,3,wfs
16005363,train,22,D014929,WFS,DiseaseOrPhenotypicFeature,,835,3,100,3,wfs
16005363,train,23,D014929,WFS,DiseaseOrPhenotypicFeature,,905,3,100,3,wfs
16200390,train,0,D008881,migraine,DiseaseOrPhenotypicFeature,,73,8,0,8,migraine
16200390,train,1,D008881,Migraine,DiseaseOrPhenotypicFeature,,112,8,112,8,migraine
16200390,train,2,D020773,headache disorder,DiseaseOrPhenotypicFeature,,154,17,112,17,headache disorder
16200390,train,3,D018377,neurotransmitter,ChemicalEntity,,248,16,112,16,neurotransmitter
16200390,train,4,D012701,5-hydroxytryptamine,ChemicalEntity,,265,19,112,19,5-hydroxytryptamine
16200390,train,5,D012701,5-HT,ChemicalEntity,,286,4,112,4,5-ht
16200390,train,6,D012701,serotonin,ChemicalEntity,,292,9,112,9,serotonin
16200390,train,7,D008881,migraine,DiseaseOrPhenotypicFeature,,389,8,112,8,migraine
16200390,train,8,D012701,5-HT,ChemicalEntity,,495,4,112,4,5-ht
16200390,train,9,D008881,migraine,DiseaseOrPhenotypicFeature,,535,8,112,8,migraine
16200390,train,10,9606,human,OrganismTaxon,,618,5,112,5,human
16200390,train,11,7166,tryptophan hydroxylase,GeneOrGeneProduct,,624,22,112,22,tryptophan hydroxylase
16200390,train,12,7166,TPH,GeneOrGeneProduct,,648,3,112,3,tph
16200390,train,13,1644,amino acid decarboxylase,GeneOrGeneProduct,,654,24,112,24,amino acid decarboxylase
16200390,train,14,1644,AADC,GeneOrGeneProduct,,680,4,112,4,aadc
16200390,train,15,4128,monoamine oxidase A,GeneOrGeneProduct,,690,19,112,19,monoamine oxidase a
16200390,train,16,4128,MAOA,GeneOrGeneProduct,,711,4,112,4,maoa
16200390,train,17,D008881,migraine,DiseaseOrPhenotypicFeature,,726,8,112,8,migraine
16200390,train,18,7166,TPH,GeneOrGeneProduct,,1340,3,112,3,tph
16200390,train,19,1644,AADC,GeneOrGeneProduct,,1345,4,112,4,aadc
16200390,train,20,4128,MAOA,GeneOrGeneProduct,,1354,4,112,4,maoa
16200390,train,21,D008881,migraine,DiseaseOrPhenotypicFeature,,1395,8,112,8,migraine
16369751,train,0,D005472,5-Fluorouracil,ChemicalEntity,,0,14,0,14,5-fluorouracil
16369751,train,1,D066126,cardiotoxicity,DiseaseOrPhenotypicFeature,,15,14,0,14,cardiotoxicity
16369751,train,2,C032348,alpha-fluoro-beta-alanine,ChemicalEntity,,41,25,0,25,alpha-fluoro-beta-alanine
16369751,train,3,D066126,Cardiotoxicity,DiseaseOrPhenotypicFeature,,68,14,68,14,cardiotoxicity
16369751,train,4,D005472,5-fluorouracil,ChemicalEntity,,123,14,68,14,5-fluorouracil
16369751,train,5,D005472,5-FU,ChemicalEntity,,139,4,68,4,5-fu
16369751,train,6,D009369,malignancies,DiseaseOrPhenotypicFeature,,159,12,68,12,malignancies
16369751,train,7,9606,man,OrganismTaxon,,216,3,68,3,man
16369751,train,8,D005472,5-FU,ChemicalEntity,,225,4,68,4,5-fu
16369751,train,9,D066126,cardiotoxicity,DiseaseOrPhenotypicFeature,,238,14,68,14,cardiotoxicity
16369751,train,10,C032348,alpha-fluoro-beta-alanine,ChemicalEntity,,284,25,68,25,alpha-fluoro-beta-alanine
16369751,train,11,C032348,FBAL,ChemicalEntity,,311,4,68,4,fbal
16369751,train,12,9606,patient,OrganismTaxon,,335,7,68,7,patient
16369751,train,13,D003110,colon cancer,DiseaseOrPhenotypicFeature,,365,12,68,12,colon cancer
16369751,train,14,D009362,metastases,DiseaseOrPhenotypicFeature,,378,10,68,10,metastases
16369751,train,15,9606,patient,OrganismTaxon,,525,7,68,7,patient
16369751,train,16,D005472,5-FU,ChemicalEntity,,579,4,68,4,5-fu
16369751,train,17,D002637,precordial pain,DiseaseOrPhenotypicFeature,,612,15,68,15,precordial pain
16369751,train,18,D002037,right bundle branch block,DiseaseOrPhenotypicFeature,,633,25,68,25,right bundle branch block
16369751,train,19,C032348,FBAL,ChemicalEntity,,700,4,68,4,fbal
16369751,train,20,D002637,precordial pain,DiseaseOrPhenotypicFeature,,743,15,68,15,precordial pain
16369751,train,21,D005472,5-FU,ChemicalEntity,,851,4,68,4,5-fu
16369751,train,22,D002637,precordial pain,DiseaseOrPhenotypicFeature,,864,15,68,15,precordial pain
16369751,train,23,9606,patient,OrganismTaxon,,888,7,68,7,patient
16369751,train,24,D005472,5-FU,ChemicalEntity,,931,4,68,4,5-fu
16369751,train,25,D066126,cardiotoxicity,DiseaseOrPhenotypicFeature,,944,14,68,14,cardiotoxicity
16369751,train,26,D005472,5-FU,ChemicalEntity,,982,4,68,4,5-fu
16369751,train,27,C079198,S-1,ChemicalEntity,,1034,3,68,3,s-1
16369751,train,28,D005472,5-FU,ChemicalEntity,,1055,4,68,4,5-fu
16369751,train,29,C079198,S-1,ChemicalEntity,,1114,3,68,3,s-1
16369751,train,30,-,dihydropyrimidine,ChemicalEntity,,1152,17,68,17,dihydropyrimidine
16369751,train,31,D005472,5-FU,ChemicalEntity,,1220,4,68,4,5-fu
16369751,train,32,C032348,FBAL,ChemicalEntity,,1230,4,68,4,fbal
16369751,train,33,C032348,FBAL,ChemicalEntity,,1246,4,68,4,fbal
16369751,train,34,C079198,S-1,ChemicalEntity,,1353,3,68,3,s-1
16369751,train,35,D006331,cardiac symptoms,DiseaseOrPhenotypicFeature,,1388,16,68,16,cardiac symptoms
16369751,train,36,9606,patient,OrganismTaxon,,1424,7,68,7,patient
16369751,train,37,C079198,S-1,ChemicalEntity,,1497,3,68,3,s-1
16369751,train,38,C032348,FBAL,ChemicalEntity,,1597,4,68,4,fbal
16369751,train,39,D005472,5-FU,ChemicalEntity,,1616,4,68,4,5-fu
16369751,train,40,D066126,cardiotoxicity,DiseaseOrPhenotypicFeature,,1629,14,68,14,cardiotoxicity
16369751,train,41,C079198,S-1,ChemicalEntity,,1645,3,68,3,s-1
16369751,train,42,9606,patients,OrganismTaxon,,1679,8,68,8,patients
16369751,train,43,D005472,5-FU,ChemicalEntity,,1693,4,68,4,5-fu
16369751,train,44,D066126,cardiotoxicity,DiseaseOrPhenotypicFeature,,1706,14,68,14,cardiotoxicity
16596970,train,0,D010862,Pilocarpine,ChemicalEntity,,0,11,0,11,pilocarpine
16596970,train,1,D012640,seizures,DiseaseOrPhenotypicFeature,,12,8,0,8,seizures
16596970,train,2,D001308,impairment in auditory location discrimination,DiseaseOrPhenotypicFeature,,41,46,0,46,impairment in auditory location discrimination
16596970,train,3,D013226,status epilepticus,DiseaseOrPhenotypicFeature,,107,18,89,18,status epilepticus
16596970,train,4,D012640,seizures,DiseaseOrPhenotypicFeature,,163,8,89,8,seizures
16596970,train,5,D013226,status epilepticus,DiseaseOrPhenotypicFeature,,276,18,89,18,status epilepticus
16596970,train,6,D001308,deficits in auditory discrimination,DiseaseOrPhenotypicFeature,,302,35,89,35,deficits in auditory discrimination
16596970,train,7,D013226,status epilepticus,DiseaseOrPhenotypicFeature,,465,18,89,18,status epilepticus
16596970,train,8,10116,rats,OrganismTaxon,,505,4,89,4,rats
16596970,train,9,D010862,pilocarpine,ChemicalEntity,,585,11,89,11,pilocarpine
16596970,train,10,D010862,Pilocarpine,ChemicalEntity,,612,11,89,11,pilocarpine
16596970,train,11,D013226,status epilepticus,DiseaseOrPhenotypicFeature,,646,18,89,18,status epilepticus
16596970,train,12,D013226,status epilepticus,DiseaseOrPhenotypicFeature,,666,18,89,18,status epilepticus
16596970,train,13,CVCL_JW73,CA3,CellLine,,704,3,89,3,ca3
16596970,train,14,D012640,seizures,DiseaseOrPhenotypicFeature,,734,8,89,8,seizures
16596970,train,15,10116,rats,OrganismTaxon,,756,4,89,4,rats
16596970,train,16,D012640,seizures,DiseaseOrPhenotypicFeature,,793,8,89,8,seizures
16596970,train,17,10116,rats,OrganismTaxon,,810,4,89,4,rats
16596970,train,18,10116,rats,OrganismTaxon,,911,4,89,4,rats
16596970,train,19,D013226,status epilepticus,DiseaseOrPhenotypicFeature,,962,18,89,18,status epilepticus
16596970,train,20,10116,rats,OrganismTaxon,,987,4,89,4,rats
16596970,train,21,D013226,Status epilepticus,DiseaseOrPhenotypicFeature,,1074,18,89,18,status epilepticus
16596970,train,22,10116,rats,OrganismTaxon,,1099,4,89,4,rats
16596970,train,23,D013226,Status epilepticus,DiseaseOrPhenotypicFeature,,1185,18,89,18,status epilepticus
16596970,train,24,10116,rat,OrganismTaxon,,1207,3,89,3,rat
16596970,train,25,D001308,impairment in auditory discrimination,DiseaseOrPhenotypicFeature,,1246,37,89,37,impairment in auditory discrimination
16596970,train,26,D001308,impaired auditory location discrimination,DiseaseOrPhenotypicFeature,,1326,41,89,41,impaired auditory location discrimination
16596970,train,27,9606,humans,OrganismTaxon,,1371,6,89,6,humans
17000021,train,0,rs2488457,-1123 G>C,SequenceVariant,,27,9,0,9,-1123 g>c
17000021,train,1,rs1217412,+2740 A>G,SequenceVariant,,40,9,0,9,+2740 a>g
17000021,train,2,26191,PTPN22,GeneOrGeneProduct,,81,6,0,6,ptpn22
17000021,train,3,D003922,type 1 diabetes,DiseaseOrPhenotypicFeature,,93,15,0,15,type 1 diabetes
17000021,train,4,D001171,juvenile idiopathic arthritis,DiseaseOrPhenotypicFeature,,113,29,0,29,juvenile idiopathic arthritis
17000021,train,5,26191,PTPN22,GeneOrGeneProduct,,191,6,173,6,ptpn22
17000021,train,6,rs2476601,+1858C>T,SequenceVariant,,250,8,173,8,+1858c>t
17000021,train,7,rs2476601,R620W,SequenceVariant,,260,5,173,5,r620w
17000021,train,8,D001327,autoimmune diseases,DiseaseOrPhenotypicFeature,,333,19,173,19,autoimmune diseases
17000021,train,9,D003922,type 1 diabetes,DiseaseOrPhenotypicFeature,,364,15,173,15,type 1 diabetes
17000021,train,10,D003922,T1D,DiseaseOrPhenotypicFeature,,381,3,173,3,t1d
17000021,train,11,D001171,juvenile idiopathic arthritis,DiseaseOrPhenotypicFeature,,390,29,173,29,juvenile idiopathic arthritis
17000021,train,12,D001171,JIA,DiseaseOrPhenotypicFeature,,421,3,173,3,jia
17000021,train,13,26191,PTPN22,GeneOrGeneProduct,,712,6,173,6,ptpn22
17000021,train,14,D003922,T1D,DiseaseOrPhenotypicFeature,,789,3,173,3,t1d
17000021,train,15,D001171,JIA,DiseaseOrPhenotypicFeature,,802,3,173,3,jia
17000021,train,16,D003922,T1D,DiseaseOrPhenotypicFeature,,823,3,173,3,t1d
17000021,train,17,rs2488457,rs2488457,SequenceVariant,,900,9,173,9,rs2488457
17000021,train,18,rs2476601,rs2476601,SequenceVariant,,919,9,173,9,rs2476601
17000021,train,19,rs2476601,R620W,SequenceVariant,,934,5,173,5,r620w
17000021,train,20,rs1217412,rs1217412,SequenceVariant,,966,9,173,9,rs1217412
17000021,train,21,D003922,T1D,DiseaseOrPhenotypicFeature,,1049,3,173,3,t1d
17000021,train,22,D001171,JIA,DiseaseOrPhenotypicFeature,,1072,3,173,3,jia
17000021,train,23,D003922,T1D,DiseaseOrPhenotypicFeature,,1144,3,173,3,t1d
17000021,train,24,rs2476601,(W) allele at codon 620,SequenceVariant,,1549,23,173,23,(w) allele at codon 620
17000021,train,25,D003922,T1D,DiseaseOrPhenotypicFeature,,1593,3,173,3,t1d
17000021,train,26,D001171,JIA,DiseaseOrPhenotypicFeature,,1672,3,173,3,jia
17000021,train,27,rs2476601,(R) allele at codon 620,SequenceVariant,,1751,23,173,23,(r) allele at codon 620
17000021,train,28,D001327,autoimmune conditions,DiseaseOrPhenotypicFeature,,1846,21,173,21,autoimmune conditions
17000021,train,29,26191,PTPN22,GeneOrGeneProduct,,2099,6,173,6,ptpn22
17006606,train,0,rs1143627,C-to-T substitution at -31,SequenceVariant,,18,26,0,26,c-to-t substitution at -31
17006606,train,1,3553,IL1B,GeneOrGeneProduct,,45,4,0,4,il1b
17006606,train,2,D013274,gastric adenocarcinoma,DiseaseOrPhenotypicFeature,,90,22,0,22,gastric adenocarcinoma
17006606,train,3,3553,Proinflammatory cytokine,GeneOrGeneProduct,,139,24,139,24,proinflammatory cytokine
17006606,train,4,D013274,gastric cancer,DiseaseOrPhenotypicFeature,,224,14,139,14,gastric cancer
17006606,train,5,3553,IL1B,GeneOrGeneProduct,,254,4,139,4,il1b
17006606,train,6,rs1143627,-31T/C,SequenceVariant,,258,6,139,6,-31t/c
17006606,train,7,rs1143634,-511C/T,SequenceVariant,,269,7,139,7,-511c/t
17006606,train,8,3553,IL1B,GeneOrGeneProduct,,360,4,139,4,il1b
17006606,train,9,3553,interleukin 1 beta,GeneOrGeneProduct,,416,18,139,18,interleukin 1 beta
17006606,train,10,3553,IL1beta,GeneOrGeneProduct,,436,7,139,7,il1beta
17006606,train,11,4790,nuclear factor of kappa B,GeneOrGeneProduct,,462,25,139,25,nuclear factor of kappa b
17006606,train,12,4790,NFkappaB,GeneOrGeneProduct,,489,8,139,8,nfkappab
17006606,train,13,D009369,cancer,DiseaseOrPhenotypicFeature,,520,6,139,6,cancer
17006606,train,14,355,FS-7 cell-associated cell surface antigen,GeneOrGeneProduct,,584,41,139,41,fs-7 cell-associated cell surface antigen
